background,background_group,kind,output_v3,snr_db,source_clean,source_group,split
output_v4/background_pool/air_conditioner_fold8_177726_33.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_009_0030000_0034000_03_air_conditioner_fold8_177726_33.wav,14.59,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_009_0030000_0034000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_010_0033750_0037750.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_010_0033750_0037750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold3_22601_47.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_010_0033750_0037750_00_siren_fold3_22601_47.wav,14.41,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_010_0033750_0037750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/us8k_siren_siren_fold5_164782_1.wav,us8k_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_010_0033750_0037750_01_us8k_siren_siren_fold5_164782_1.wav,12.729,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_010_0033750_0037750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold8_125678_2.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_010_0033750_0037750_02_jackhammer_fold8_125678_2.wav,13.71,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_010_0033750_0037750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold1_146186_6.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_010_0033750_0037750_03_engine_idling_fold1_146186_6.wav,8.732,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_010_0033750_0037750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_011_0037500_0041500.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_011_0037500_0041500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/us8k_engine_idling_engine_idling_fold7_123685_4.wav,us8k_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_011_0037500_0041500_00_us8k_engine_idling_engine_idling_fold7_123685_4.wav,14.167,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_011_0037500_0041500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold8_177726_33.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_011_0037500_0041500_01_air_conditioner_fold8_177726_33.wav,6.246,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_011_0037500_0041500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold6_204240_10.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_011_0037500_0041500_02_air_conditioner_fold6_204240_10.wav,5.678,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_011_0037500_0041500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold6_124389_17.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_011_0037500_0041500_03_siren_fold6_124389_17.wav,-4.495,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_011_0037500_0041500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_012_0041250_0045250.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_012_0041250_0045250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold9_157866_8.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_012_0041250_0045250_00_siren_fold9_157866_8.wav,-1.781,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_012_0041250_0045250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold4_144351_6.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_012_0041250_0045250_01_drilling_fold4_144351_6.wav,10.687,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_012_0041250_0045250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold10_39847_0.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_012_0041250_0045250_02_engine_idling_fold10_39847_0.wav,-2.95,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_012_0041250_0045250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold1_57320_13.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_012_0041250_0045250_03_air_conditioner_fold1_57320_13.wav,6.225,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_012_0041250_0045250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_013_0045000_0049000.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_013_0045000_0049000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold1_180937_28.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_013_0045000_0049000_00_jackhammer_fold1_180937_28.wav,2.632,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_013_0045000_0049000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold10_187863_5.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_013_0045000_0049000_01_drilling_fold10_187863_5.wav,9.873,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_013_0045000_0049000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold9_103249_12.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_013_0045000_0049000_02_engine_idling_fold9_103249_12.wav,9.093,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_013_0045000_0049000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold2_76086_36.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_013_0045000_0049000_03_drilling_fold2_76086_36.wav,9.498,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_013_0045000_0049000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_014_0048750_0052750.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_014_0048750_0052750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold5_156869_6.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_014_0048750_0052750_00_siren_fold5_156869_6.wav,-1.26,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_014_0048750_0052750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold2_94710_1.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_014_0048750_0052750_01_engine_idling_fold2_94710_1.wav,0.582,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_014_0048750_0052750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold6_39884_7.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_014_0048750_0052750_02_engine_idling_fold6_39884_7.wav,1.611,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_014_0048750_0052750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold1_180937_14.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_014_0048750_0052750_03_jackhammer_fold1_180937_14.wav,6.938,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_014_0048750_0052750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_015_0052500_0056500.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_015_0052500_0056500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold3_22601_16.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_015_0052500_0056500_00_siren_fold3_22601_16.wav,2.162,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_015_0052500_0056500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold10_159742_13.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_015_0052500_0056500_01_siren_fold10_159742_13.wav,5.412,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_015_0052500_0056500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold5_178686_68.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_015_0052500_0056500_02_air_conditioner_fold5_178686_68.wav,-3.161,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_015_0052500_0056500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold2_59594_2.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_015_0052500_0056500_03_drilling_fold2_59594_2.wav,0.871,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_015_0052500_0056500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_016_0056250_0060250.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_016_0056250_0060250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold3_94636_12.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_016_0056250_0060250_00_siren_fold3_94636_12.wav,10.043,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_016_0056250_0060250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold8_180134_13.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_016_0056250_0060250_01_drilling_fold8_180134_13.wav,13.09,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_016_0056250_0060250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold9_165454_8.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_016_0056250_0060250_02_air_conditioner_fold9_165454_8.wav,1.419,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_016_0056250_0060250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold8_180134_13.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_016_0056250_0060250_03_drilling_fold8_180134_13.wav,0.657,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_016_0056250_0060250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_017_0060000_0064000.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_017_0060000_0064000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold5_100852_15.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_017_0060000_0064000_00_air_conditioner_fold5_100852_15.wav,4.736,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_017_0060000_0064000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold1_134717_25.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_017_0060000_0064000_01_air_conditioner_fold1_134717_25.wav,-3.081,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_017_0060000_0064000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold5_23219_5.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_017_0060000_0064000_02_engine_idling_fold5_23219_5.wav,-0.784,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_017_0060000_0064000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold2_59594_2.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_017_0060000_0064000_03_drilling_fold2_59594_2.wav,-2.921,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_017_0060000_0064000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_018_0063750_0067750.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_018_0063750_0067750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold9_157866_20.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_018_0063750_0067750_00_siren_fold9_157866_20.wav,9.938,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_018_0063750_0067750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold1_22962_1.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_018_0063750_0067750_01_drilling_fold1_22962_1.wav,-3.535,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_018_0063750_0067750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold4_144351_6.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_018_0063750_0067750_02_drilling_fold4_144351_6.wav,-0.447,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_018_0063750_0067750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold9_119449_5.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_018_0063750_0067750_03_engine_idling_fold9_119449_5.wav,1.328,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_018_0063750_0067750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_019_0067500_0071500.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_019_0067500_0071500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold9_101729_11.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_019_0067500_0071500_00_air_conditioner_fold9_101729_11.wav,7.367,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_019_0067500_0071500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold6_66623_6.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_019_0067500_0071500_01_drilling_fold6_66623_6.wav,2.154,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_019_0067500_0071500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold3_103199_9.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_019_0067500_0071500_02_drilling_fold3_103199_9.wav,-3.27,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_019_0067500_0071500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold4_159752_2.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_019_0067500_0071500_03_siren_fold4_159752_2.wav,-4.384,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_019_0067500_0071500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_020_0071250_0075250.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_020_0071250_0075250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold1_180937_30.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_020_0071250_0075250_00_jackhammer_fold1_180937_30.wav,10.95,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_020_0071250_0075250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold1_134717_18.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_020_0071250_0075250_01_air_conditioner_fold1_134717_18.wav,14.307,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_020_0071250_0075250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold5_100852_15.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_020_0071250_0075250_02_air_conditioner_fold5_100852_15.wav,12.495,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_020_0071250_0075250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold1_55020_13.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_020_0071250_0075250_03_drilling_fold1_55020_13.wav,5.743,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_020_0071250_0075250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_021_0075000_0079000.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_021_0075000_0079000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold1_40722_8.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_021_0075000_0079000_00_siren_fold1_40722_8.wav,9.519,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_021_0075000_0079000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold2_94710_1.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_021_0075000_0079000_01_engine_idling_fold2_94710_1.wav,7.338,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_021_0075000_0079000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold8_180134_13.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_021_0075000_0079000_02_drilling_fold8_180134_13.wav,12.045,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_021_0075000_0079000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold8_125678_2.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_021_0075000_0079000_03_jackhammer_fold8_125678_2.wav,0.813,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_021_0075000_0079000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_022_0078750_0082750.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_022_0078750_0082750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold10_15544_14.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_022_0078750_0082750_00_engine_idling_fold10_15544_14.wav,14.031,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_022_0078750_0082750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold4_144351_3.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_022_0078750_0082750_01_drilling_fold4_144351_3.wav,13.002,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_022_0078750_0082750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold9_187075_5.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_022_0078750_0082750_02_engine_idling_fold9_187075_5.wav,8.869,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_022_0078750_0082750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold2_159750_5.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_022_0078750_0082750_03_siren_fold2_159750_5.wav,3.566,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_022_0078750_0082750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_023_0082500_0086500.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_023_0082500_0086500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold3_22601_47.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_023_0082500_0086500_00_siren_fold3_22601_47.wav,7.817,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_023_0082500_0086500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold8_177726_29.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_023_0082500_0086500_01_air_conditioner_fold8_177726_29.wav,12.558,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_023_0082500_0086500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold6_30206_12.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_023_0082500_0086500_02_jackhammer_fold6_30206_12.wav,-2.823,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_023_0082500_0086500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold1_113205_4.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_023_0082500_0086500_03_engine_idling_fold1_113205_4.wav,-2.2,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_023_0082500_0086500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_024_0086250_0090250.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_024_0086250_0090250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold9_79089_115.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_024_0086250_0090250_00_air_conditioner_fold9_79089_115.wav,9.549,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_024_0086250_0090250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold8_161129_6.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_024_0086250_0090250_01_drilling_fold8_161129_6.wav,6.578,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_024_0086250_0090250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold2_59594_2.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_024_0086250_0090250_02_drilling_fold2_59594_2.wav,5.869,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_024_0086250_0090250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold2_76086_17.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_024_0086250_0090250_03_drilling_fold2_76086_17.wav,2.85,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_024_0086250_0090250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
